kommun,tmean,tmax,tmin,humidity
1494,33.80952381,52.38095238,10.42857143,90.78571429
1495,31.69047619,48.52380952,11.04761905,89.03571429
1496,32.42857143,47.71428571,13.14285714,90.45
1497,32.11507937,47.06179138,12.79705215,93.60714286
1498,26.71428571,39.85714286,9.285714286,91.46857143
1499,30.42832766,46.23031989,10.31476838,87.28571429
1715,29.0952381,43.60952381,13.21904762,89.7031746
1730,28.92857143,43.35714286,10.28571429,92.21428571
1737,15.68571429,26.74285714,0.257142857,90.58333333
1760,27.37142857,43.55714286,7.585714286,90.9021164
1761,28.85714286,44.28571429,11.71428571,88.85714286
1762,24.34920635,38,8.920634921,89.95767196
1763,25.47619048,39.57142857,9.619047619,89.68253968
1764,32.28571429,48.04761905,15.19047619,89.92857143
1765,25.42857143,40.28571429,2.428571429,95.71428571
1766,26.42857143,39.71428571,11.42857143,91.33333333
1780,28.85714286,44.28571429,11.71428571,88.85714286
1781,33.14285714,51.57142857,8.571428571,91.14285714
1782,26.42857143,41.14285714,7.142857143,88.85714286
1783,21.14285714,34.71428571,5.714285714,88.85714286
1784,32.42857143,46.42857143,18.14285714,88.71428571
1785,35.57142857,53.42857143,15.71428571,92.21428571
1814,22.76798942,37.73849206,4.865357143,93.31481481
1860,25.71428571,41.28571429,6.857142857,92.28571429
1861,23.89365079,38.35952381,6.175714286,92.95238095
1862,25.85714286,42.85714286,6.428571429,92.28571429
1863,20.63333333,35.03333333,2.621428571,91.30952381
1864,15.71428571,29.71428571,-1.142857143,92.12698413
1880,19.28571429,33,1.714285714,95.28571429
1881,19.28571429,33,3.945,94.11904762
1882,23.66666667,37.80952381,5.047619048,93.85714286
1883,22.57142857,37.92857143,4.071428571,92.96031746
1884,19.69404762,33.74047619,2.030357143,93.24603175
1885,16.28571429,29,-0.285714286,93.42857143
1904,16.28571429,29,-0.285714286,91.30952381
1907,28.67063492,41.8478836,11.47486772,90.27380952
1960,27.875,41.49107143,9.196428571,88.69047619
1961,29.78571429,42.85714286,12.57142857,89.89238095
1962,33.14285714,47.83333333,15.4047619,89.16852679
1980,43.28571429,56.71428571,25.42857143,88.18904762
1981,37.42857143,50.92857143,19.78571429,89.28571429
1982,28.95238095,42.58730159,11.63492063,89.28571429
1983,16.28571429,29,-0.285714286,91.21428571
1984,23.83928571,37.29464286,5.803571429,91.52380952
2021,14.4829932,28.29875283,-2.813208617,91.58147321
2023,-3,9.928571429,-18.60714286,93.42857143
2026,18.27891156,32.4829932,0.704081633,93.03571429
2029,21.42857143,35.42857143,4,92.09598214
2031,16.7952381,31.41190476,-1.480952381,91.64810681
2034,7.56984127,22.43531746,-10.39603175,92.44444444
2039,-7,5.542857143,-26.42857143,93.14285714
2061,22.21364796,36.13357426,4.992098923,90.92763251
2062,8.333333333,21.95238095,-8.476190476,90.42857143
2080,26.57142857,42,8.571428571,90.49107143
2081,17.97959184,33.16326531,-0.244897959,94.42857143
2082,22.37585034,37.21938776,4.587585034,91.4042765
2083,29.52380952,44.85714286,11.66666667,89.53125
2084,32.47619048,47.71428571,14.76190476,88.57142857
2085,15.42857143,28.85714286,-1.642857143,91.64285714
2101,25.85714286,41,4.571428571,87.71428571
2104,30.51984127,45.62202381,12.4156746,89.53125
2121,19.71428571,34.85714286,-1.428571429,89.28571429
2132,23.85714286,39.88392857,3.321428571,90.57142857
2161,7.928571429,22.82142857,-10.07142857,95.14285714
2180,41.71428571,55.42857143,21.28571429,85.14285714
2181,33.50793651,47.91666667,14.66269841,88.37053571
2182,40.85714286,55.85714286,17.42857143,88.34821429
2183,28.14285714,43.71428571,5,90.53571429
2184,31.85714286,49.96428571,7.107142857,90
2260,22.85714286,41.14285714,0.428571429,89.85714286
2262,37,51,17.28571429,89.28571429
2280,41,54.14285714,23.85714286,90.28571429
2281,32.78571429,45.60714286,15.82142857,87.28571429
2282,22.85714286,37.85714286,1.714285714,90.28571429
2283,19.88095238,37,1.166666667,91.28571429
2284,27.51428571,39.4,12.02857143,88.21428571
2303,21.28571429,39.28571429,0.714285714,91.85714286
2305,10.14285714,25.14285714,-3.571428571,89.85714286
2309,-3.785714286,12.42857143,-18.35714286,92.07142857
2313,5.904761905,21.5952381,-9.571428571,90.78571429
2321,4.272727273,24,-13.4025974,81.42857143
2326,-19.75,-4.142857143,-36.35714286,93.42857143
2361,-2.777777778,13.55555556,-21.55555556,91.76190476
2380,13.62857143,28.48571429,0.2,91.6
2401,36.42857143,47.14285714,24.85714286,88.57142857
2403,17.05132275,29.32328042,2.77989418,91.15714286
2404,6.80952381,19.04761905,-7.619047619,94.85714286
2409,23.98214286,36.73214286,10.85714286,88.38095238
2417,2.428571429,13.14285714,-10.57142857,92.25714286
2418,-0.285714286,12.28571429,-13.21428571,94.71428571
2421,-2.571428571,12.26530612,-15.04081633,94.71428571
2422,-4.071428571,8.642857143,-16.14285714,94.85714286
2425,4.409013605,19.39710884,-11.08418367,90.9702381
2460,23.46031746,35.82539683,10.22222222,91.15833333
2462,-12.10204082,2.326530612,-25.12244898,89.80952381
2463,3.952380952,16.66666667,-10.80952381,92
2480,27.14285714,41.28571429,13.42857143,90.04761905
2481,4.142857143,17.85714286,-12,92.14285714
2482,20.82142857,32.17857143,8.285714286,86.71428571
2505,-5.142857143,13.42857143,-24.45714286,92.85714286
2506,-12.30952381,2.738095238,-24.5952381,92.85714286
2510,-17.3877551,3.102040816,-40.48979592,92.14285714
2513,0.571428571,15.85714286,-13.57142857,89.28571429
2514,24.28571429,37.71428571,9.428571429,89.82142857
2518,-3.357142857,12.35714286,-19.57142857,89.42857143
2521,-13.34693878,3.040816327,-28.97959184,93.60714286
2523,-20.6043956,0.516483516,-44.92307692,90.04285714
2560,6.714285714,29.57142857,-15.42857143,91.14285714
2580,16.60714286,29.60714286,-0.821428571,90.28571429
2581,22.28571429,36,4.571428571,90.25
2582,-5.428571429,13.71428571,-30.14285714,90.42857143
2583,9.071428571,23.21428571,-5.785714286,90.28571429
2584,-26.60952381,-2.304761905,-49,88.72857143
