kommun,tmean,tmax,tmin,humidity
513,56.42857143,77.57142857,29.85714286,97.57142857
560,48.57142857,69.57142857,27.14285714,92.42857143
561,55.12698413,79.65079365,27.50793651,93.74107143
562,47.68809524,71.27619048,25.54047619,94.35714286
563,56.49206349,82.18253968,27.18253968,92.46428571
580,51.0952381,76.66666667,25.80952381,94.5952381
581,56.5952381,79.35714286,32.64285714,93.78571429
582,54.82738095,79.46428571,28.28571429,93.78571429
583,44.42857143,66.42857143,24.57142857,94.50446429
584,47.23809524,70.4047619,25.38095238,93.46651786
586,50.04761905,74.38095238,26.19047619,92.42857143
604,47.9047619,64.10884354,26.43877551,96
617,52.65714286,76.70693878,23.69734694,92.07142857
642,49.76190476,69.96598639,23.81972789,94.95238095
643,48.87301587,68.430839,22.18820862,96.71428571
662,55.17142857,77.69959184,26.68040816,93
665,50.64404762,71.72435941,24.64048186,93.76785714
680,53,70.6122449,28.8877551,96.71428571
682,44,59.14285714,24.71428571,96.71428571
683,50.14285714,75.71428571,20.71428571,91.14285714
684,48.89285714,70.4702381,23.14880952,92.96428571
685,49.0952381,70.21428571,24.83333333,93.23214286
686,46.71428571,62.57142857,25.71428571,94.57142857
687,49.82539683,68.09750567,27.48979592,94.57142857
760,51.52380952,78.14285714,23.47619048,91.71428571
761,46.85714286,71.42857143,21.28571429,92.42857143
763,54.28571429,76.71428571,27.14285714,91.88392857
764,52.33333333,76.80952381,22.33333333,91.57142857
765,55.69047619,82.49047619,26.42301587,91.03637566
767,56.28571429,89.71428571,24.14285714,90.53531746
780,51,71.47619048,29.95238095,92.42857143
781,52.57142857,78,19.14285714,91.14285714
821,53.57142857,82,23.71428571,91
834,56.79047619,86.60952381,22.61904762,92.42857143
840,73.71428571,86.85714286,58.42857143,88.85714286
860,54.14285714,81,25.42857143,91
861,56.14285714,84.9047619,26.28571429,91
862,54.8,82.97142857,22.42857143,92.42857143
880,58.28571429,87,27.14285714,91.89285714
881,53.53015873,81.07460317,24.05555556,91.71428571
882,56.57142857,85.71428571,28,91.03571429
883,57.85714286,84.71428571,26.85714286,91.14285714
884,54.34285714,78.31428571,27.17142857,93.06428571
885,64.19047619,83.61904762,41.9047619,88.85714286
980,65.96703297,84.89010989,42.51648352,89.76190476
1060,60.66666667,86.84761905,34.06190476,90.875
1080,57.28571429,89.85714286,18.28571429,92.27281746
1081,57.28571429,89.85714286,18.28571429,91.96130952
1082,62.14285714,97.71428571,27.71428571,91.57142857
1083,67.85714286,83.28571429,53.14285714,91.57142857
1214,64.37698413,94.39285714,34.48015873,89.37559524
1230,64.98571429,96.92857143,29.15714286,86.79642857
1231,65,97.71428571,26.85714286,86.71428571
1233,64.35714286,92.69047619,29.83333333,86.71428571
1256,60.42857143,96,24.28571429,89.87943122
1257,60.4781746,92.5625,29.62450397,89.93455688
1260,64.68849206,94.625,34.95436508,90.14285714
1261,64.81587302,96.22857143,32.8984127,88.35714286
1262,65,97.71428571,26.85714286,87.125
1263,63.35714286,90.78571429,30.07142857,86.71428571
1264,64.86428571,92.75,32.70714286,87.21428571
1265,64.10714286,92.25,32.75,88.21428571
1266,58.71428571,87.42857143,29.85714286,89.71428571
1267,60.61805556,90.35714286,31.60962302,89.21428571
1270,65.57142857,90.42857143,33,89.33928571
1272,63.19047619,86.6,39.26666667,90.64285714
1273,58,86.85714286,31.71428571,90.20972222
1275,60.36838624,91.0327381,31.20750661,89.48392857
1276,62.62698413,93.67857143,32.28373016,89.25357143
1277,64.33849206,95.51071429,33.50079365,89.7572619
1278,70.80952381,92.0952381,49.71428571,89.6
1280,65,97.71428571,26.85714286,86.71428571
1281,66.57142857,100.7142857,35.14285714,86.71428571
1282,65,94.85714286,35.42857143,90.14285714
1283,65,94.85714286,35.42857143,90.14285714
1284,68.14285714,94.28571429,43.14285714,90.00714286
1285,63.13095238,93.46428571,32.58333333,88.21428571
1286,65.57142857,90.42857143,33,88.62053571
1287,64.71428571,89.57142857,32.57142857,86.88095238
1290,61.04761905,89.66666667,30.5952381,89.71428571
1291,65.57142857,90.42857143,33,89.71428571
1292,65,100,30.35714286,89.87142857
1293,58,86.85714286,31.71428571,89.71428571
1315,59.42857143,80.28571429,33.71428571,94.28571429
1380,64.28571429,90.28571429,38,92.38095238
1381,61.57175926,90.44295635,31.83027447,90.74880952
1382,60.71428571,83.88571429,30.94285714,91.71428571
1383,68.71428571,91.71428571,41.42857143,89.16984127
1384,82.14285714,96.57142857,68.28571429,86.28571429
1401,61.42857143,83,35,85.42857143
1402,66.13047619,89.48438095,38.716,86.38888889
1407,81.42857143,97.71428571,64.71428571,83.85714286
1415,58.36772487,87.14021164,28.05820106,92.82142857
1419,68.14285714,94.42857143,39.85714286,91.58928571
1421,55.71164021,84.07804233,27.41402116,91.12339065
1427,61.42857143,86.64285714,36.07142857,85.82208995
1430,55.57142857,84.42857143,27.14285714,88.64417989
1435,67.28571429,88.85714286,45,83
1438,53.20238095,80.26190476,27.48809524,89.62698413
1439,53.71362434,82.23677249,26.11838624,93.30555556
1440,59.98571429,88.32857143,29.88571429,90.35714286
1441,61.67714286,87.31028571,32.86228571,88.30952381
1442,54.68888889,80.29650794,26.41174603,91.46845238
1443,58.11428571,81.93714286,30.99714286,89.97619048
1444,51.99634921,81.0895873,24.33011111,92.74107143
1445,52.79126984,81.25746032,24.07912698,90.89285714
1446,55,79.71428571,28.42857143,96
1447,50.58333333,73.07142857,25.8452381,96.42857143
1452,53.2452381,74.17319728,28.09442177,93.98720238
1460,49.0952381,78.47619048,21.23809524,93.02380952
1461,58.14285714,87.28571429,29.85714286,95.28571429
1462,55.42857143,86,23.14285714,95.28571429
1463,65.07619048,85.79619048,40.75047619,89.50952381
1465,57.31761905,79.07284354,30.91268027,92.09166667
1466,52.98174603,77.84793651,26.98388889,91.97321429
1470,52.42857143,82.71428571,24.71428571,91.42857143
1471,53.2797619,77.70238095,26.5297619,93.35714286
1472,54.04861111,76.11621315,27.47307256,95.34761905
1473,56.04761905,78.14285714,29.80952381,95.27095238
1480,75.28571429,98.14285714,48.28571429,85.42857143
1481,70.98333333,90.87761905,48.08047619,86.66309524
1482,65.35714286,92.07142857,35.71428571,90.35714286
1484,57.10582011,84.80687831,29.51058201,89.17826279
1485,54.31746032,83.34920635,25.31746032,93.06851852
1486,68.42857143,86.85714286,50,84.14285714
1487,51.95238095,79.61904762,25.66666667,95.28571429
1488,50.28571429,80.28571429,22.14285714,92.48660714
1489,53.57142857,85.14285714,20.14285714,90.35714286
1490,52.38095238,73.80952381,28.0952381,94.14285714
1491,52.42857143,74.57142857,28.71428571,93.86641865
1492,51.84126984,81.53968254,22.79365079,93.07936508
1493,58.57142857,80,32.57142857,94.89285714
1494,52.52380952,81.57142857,25.04761905,93.35714286
1495,47.45238095,74.52380952,20.07142857,92.39285714
1496,54.57142857,74.71428571,28.42857143,93.68571429
1497,50.57539683,71.89342404,23.22562358,96.35714286
1498,43.85714286,64.71428571,13.85714286,94.62761905
1499,50.49739229,74.15028831,23.79847587,91.42857143
1715,31.58571429,58.52380952,1.561904762,89.09047619
1730,35.78571429,64.28571429,7.428571429,90.92857143
1737,18.97142857,53.05714286,-11.97142857,89.32142857
1760,38.11428571,60.77142857,13.74285714,92.91428571
1761,34.85714286,60.71428571,5.142857143,89.14285714
1762,24.92063492,53.15873016,-5.841269841,88.82539683
1763,27.4047619,55.04761905,-3.095238095,88.9047619
1764,37.95238095,66.28571429,6.904761905,89.69047619
1765,40.85714286,69.28571429,16.57142857,92.85714286
1766,27,51.28571429,0.571428571,88.71428571
1780,34.85714286,60.71428571,5.142857143,89.14285714
1781,46.71428571,70.85714286,20.14285714,94
1782,28.71428571,56.85714286,-0.285714286,89.42857143
1783,20.35714286,53.14285714,-15,88.85714286
1784,30.71428571,59.28571429,-1.714285714,89
1785,48.28571429,78.85714286,17.28571429,90.92857143
1814,37.60509259,56.97857143,19.68892857,96.01279762
1860,41,63.28571429,20.85714286,96.42857143
1861,40.34484127,61.44285714,21.99380952,95.66071429
1862,42.85714286,60,24.57142857,96.42857143
1863,28.4952381,52.47380952,4.421428571,93.18571429
1864,22.14285714,45.85714286,-0.571428571,94.43809524
1880,32,50.85714286,13.71428571,96.28571429
1881,32,50.85714286,17.85404762,95.97321429
1882,44.95238095,65.95238095,25.28571429,95.57142857
1883,37.42857143,55.42857143,19.14285714,95.3
1884,30.23095238,50.93988095,9.426785714,95.74285714
1885,23,45,0.428571429,98.2
1904,23,45,0.428571429,96.13174603
1907,31.81349206,53.1031746,10.72089947,95.1531746
1960,34.86607143,57.00595238,11.26785714,93.93809524
1961,34.28571429,55,13.85714286,94.95396825
1962,30.07142857,54.28571429,7.69047619,94.18415179
1980,45.57142857,65,27.28571429,93.79920635
1981,35.5,56.64285714,14.71428571,94.28571429
1982,29.52380952,51.97619048,7.611111111,94.28571429
1983,23,45,0.428571429,95.90952381
1984,31.91964286,53.375,9.589285714,95.59047619
2021,16.1765873,44.11026077,-10.23441043,91.65513393
2023,5.821428571,38.32142857,-21.25,90.71428571
2026,18.47619048,44.12585034,-6.513605442,93.17857143
2029,16.57142857,41.14285714,-8.857142857,93.109375
2031,11.18095238,36.2952381,-12.79761905,93.22540509
2034,1.561111111,29.4031746,-23.78373016,92.98412698
2039,-6,28.77142857,-33.68571429,90.42857143
2061,24.54910714,48.60926871,1.261125283,94.71090207
2062,5.904761905,33.28571429,-18.57142857,91.57142857
2080,21.85714286,43.14285714,-0.571428571,93.25892857
2081,17.28571429,40.30612245,-4.755102041,94.42857143
2082,21.55952381,46.04081633,-2.164965986,93.62700184
2083,25.52380952,49.78571429,2.595238095,93.80803571
2084,29.19047619,56.42857143,5.761904762,94.35714286
2085,21.57142857,50.92857143,-5.928571429,91.92857143
2101,13,45.71428571,-18.57142857,91.71428571
2104,25.98710317,50.52678571,2.650793651,93.80803571
2121,12.57142857,41.71428571,-14.28571429,93
2132,8.910714286,32.55654762,-13.05952381,94.32142857
2161,-1,22.19047619,-21.70238095,95.42857143
2180,32.71428571,59.14285714,9.142857143,91.85714286
2181,27.37698413,52.75,2.817460317,93.38711735
2182,25,56,-5.714285714,93.22321429
2183,10.42857143,40.71428571,-18.28571429,93.89285714
2184,18.03571429,49.5,-10.10714286,95.42857143
2260,1.428571429,21.42857143,-17.42857143,96.14285714
2262,14.71428571,41.28571429,-10.14285714,94.07142857
2280,19,47.85714286,-4.857142857,94.88095238
2281,17.17857143,37.10714286,-3,90.28571429
2282,5.142857143,35.42857143,-22.42857143,92.71428571
2283,0.404761905,23.5,-22.54761905,97.85714286
2284,14.45714286,36.77142857,-10.22857143,91.07142857
2303,0,20,-21,99.28571429
2305,1.571428571,33.42857143,-31,92.28571429
2309,0.178571429,24.71428571,-21.25,91.42857143
2313,0.5,22.69047619,-18.52380952,94.60714286
2321,-0.493506494,31.57142857,-27.55844156,72.57142857
2326,-11.96428571,15.96428571,-39.82142857,93.21428571
2361,-9.841269841,25.84126984,-42.06349206,91.95238095
2380,16.05714286,38.77142857,-3.571428571,94.16428571
2401,30,48.85714286,8.428571429,89.71428571
2403,6.38042328,26.57037037,-16.54603175,95.21428571
2404,-3.666666667,14.66666667,-24.57142857,98.57142857
2409,15.42857143,40.67857143,-11.48214286,88.14285714
2417,-11,11.28571429,-39,95.31428571
2418,-13.07142857,8.5,-36.35714286,98.71428571
2421,-6.591836735,12.75510204,-25.53061224,98
2422,-23.35714286,3.142857143,-51.28571429,98
2425,-4.836734694,16.97278912,-25.93112245,95.22321429
2460,12.49206349,34.88888889,-13.76190476,93.66071429
2462,-12.06122449,10.79591837,-33.65306122,90.57142857
2463,-8.19047619,10.9047619,-29,97.85714286
2480,11.14285714,41.14285714,-25.14285714,91.14285714
2481,-6.80952381,13.33333333,-30.14285714,98.85714286
2482,19.71428571,40.21428571,2.178571429,85.14285714
2505,-21.48571429,5.828571429,-56.51428571,95.28571429
2506,-15.28571429,9,-37.54761905,95.92857143
2510,-22.36734694,3.428571429,-50.2244898,95.57142857
2513,-6.428571429,13.28571429,-26.85714286,91.14285714
2514,27.42857143,44.42857143,11.57142857,91.9047619
2518,-14,5.928571429,-36.85714286,92
2521,-22.08163265,-0.06122449,-48.44897959,94.03571429
2523,-27.6043956,0.274725275,-54.56043956,91.65
2560,-12.42857143,18.57142857,-48.57142857,92.71428571
2580,-1.178571429,25.57142857,-25.75,91.61904762
2581,2.285714286,28.42857143,-22.14285714,91.19047619
2582,-21.71428571,6.571428571,-56.42857143,91
2583,2.714285714,25.35714286,-19.35714286,92.85714286
2584,-27.07619048,-1.314285714,-49.38095238,88
