kommun,tmean,tmax,tmin,humidity
114,19.43584656,45.94708995,-12.1005291,92.97222222
115,20.95238095,45.75,-9.05952381,92.49305556
117,26.83492063,48.82261905,0.968055556,92.59146825
120,29.78571429,50.42857143,7.214285714,92.57142857
123,18.85714286,47,-14.85714286,93.28571429
125,15.71428571,45,-18,91.57142857
126,15.14285714,41.1875,-21.04017857,94.04761905
127,10,36.71428571,-30,94.42857143
128,7.714285714,35.85714286,-26.28571429,94.42857143
136,10,36.71428571,-30,94.42857143
138,16.85714286,42.67857143,-18.05357143,93.67261905
139,13.98809524,42.51587302,-19.75,93.1468254
140,5.454166667,33.82678571,-25.75059524,96.48809524
160,24.81746032,48.57738095,-3.624007937,93.28571429
162,28.57142857,50.71428571,2.285714286,93.28571429
163,24.92857143,49.26785714,-4.098214286,93.28571429
180,23.71428571,48.64285714,-6.107142857,93.28571429
181,5.428571429,35,-22.57142857,95.45833333
182,23.45238095,47.25,-5.648809524,92.92857143
183,25.73809524,49.54166667,-2.639880952,93.28571429
184,28.57142857,50.71428571,2.285714286,93.28571429
186,28.97619048,50.61904762,3.928571429,93.10714286
187,29.78571429,50.42857143,7.214285714,92.75
188,28.83333333,48.92857143,3.095238095,91.85714286
191,13.07142857,42.57142857,-21.21428571,91.85714286
192,10,36.71428571,-30,94.42857143
305,10.03571429,37.97619048,-23.17857143,94.29761905
319,3.209821429,29.91964286,-29.875,94.12946429
330,15.56547619,41.5297619,-15.4047619,93.26190476
331,3.428571429,30.28571429,-27.85714286,95.85714286
360,4.419642857,31.98214286,-27.46428571,95.11607143
380,10.32142857,36.64285714,-20.32142857,95.03571429
381,6.714285714,34.71428571,-28,96
382,1.928571429,33.14285714,-29.39285714,96.42857143
428,4.574603175,29.20793651,-24.87460317,95.53968254
461,6.228571429,33.56964286,-25.10892857,96.48809524
480,11.7202381,36.19642857,-17.98214286,96.24404762
481,29.71428571,49.28571429,8.857142857,96.24404762
482,0.714285714,28.14285714,-35.14285714,96.48809524
483,5.928571429,31.42857143,-26.85714286,96.14285714
484,4.678571429,35.21428571,-33.42857143,96.83333333
486,4.705357143,32.91071429,-29.57142857,96.45952381
488,8.574404762,35.59821429,-20.27678571,96.06349206
509,6.447619048,29.17743764,-21.04353741,94.31755952
512,8.873015873,31.59695767,-18.39444444,95.70039683
513,11.28571429,37.28571429,-24,99.57142857
560,5.857142857,29.28571429,-22.28571429,93.85714286
561,12.88888889,35.53968254,-19.77777778,95.5
562,5.366666667,29.48095238,-24.05238095,95.61904762
563,17.65873016,38.41269841,-14.1031746,94.14285714
580,4.952380952,28.04761905,-26.9047619,96.42857143
581,10.52380952,35.92857143,-18.78571429,95.85714286
582,11.50595238,34.48214286,-19.89285714,95.85714286
583,3,25.28571429,-24,94.17559524
584,3.333333333,25.14285714,-24.64285714,94.01636905
586,3.666666667,25,-25.28571429,93.85714286
604,7.142857143,28.60034014,-15.70408163,95.04761905
617,14.28571429,38.86010204,-9.134081633,93.27142857
642,6.19047619,32.60034014,-19.60884354,94.66666667
643,6.73015873,32.70521542,-20.04988662,95.28571429
662,16.42857143,39.29163265,-5.553877551,94.4
665,11.88095238,35.09348167,-11.20330782,94.02857143
680,11.28571429,35.37244898,-15.25510204,95.28571429
682,5.285714286,24.85714286,-14.14285714,95.28571429
683,12.14285714,38.42857143,-12.71428571,92.14285714
684,11.85714286,33.75099206,-10.41964286,93.78571429
685,11.38095238,31.95634921,-12.63095238,95.0978836
686,4.857142857,25.57142857,-17.71428571,95.44444444
687,8.095238095,31.0861678,-17.74829932,94.57142857
760,18.66666667,39.20634921,-6.380952381,95.35714286
761,21.28571429,38.85714286,1,94.71428571
763,24.57142857,42.42857143,6.428571429,93.13690476
764,18.61904762,39.76190476,-2.19047619,93
765,23.7968254,43.0952381,5.220634921,92.25595238
767,20.42857143,42.71428571,-0.428571429,92.29761905
780,19.47619048,37.52380952,1.857142857,94.71428571
781,19.14285714,38.42857143,-0.285714286,92.14285714
821,18,40.57142857,-7.857142857,96
834,32.23809524,51.78095238,9.076190476,94.71428571
840,50.85714286,64,36.14285714,91.57142857
860,16.71428571,38.19047619,-12.28571429,96
861,25,46.52380952,-0.571428571,96
862,29.57142857,48.48571429,7.657142857,94.71428571
880,32.28571429,52.57142857,8.285714286,95.19642857
881,24.13492063,44.36931217,0.355555556,95.35714286
882,24.71428571,46.42857143,-2.142857143,95.10714286
883,22.42857143,41.28571429,-8.428571429,92.42857143
884,16,37.75238095,-12.91428571,95.71031746
885,41.9047619,57.23809524,21.47619048,91.57142857
980,43.6043956,59.05494505,24.0989011,90.42857143
1060,33.73333333,50.80952381,17.51428571,91.10714286
1080,34.85714286,54.28571429,11.28571429,94.0787037
1081,34.85714286,54.28571429,11.28571429,92.80753968
1082,37.85714286,57.85714286,18.85714286,90.57142857
1083,46,57.28571429,34,90.57142857
1214,36.1031746,54.64285714,19.97619048,91.60515873
1230,40.2,59.25714286,19.5,88.80357143
1231,41.28571429,60.14285714,18.85714286,88.71428571
1233,40.95238095,59.28571429,21.45238095,88.71428571
1256,37.28571429,56.42857143,17,91.95039683
1257,28.69990079,48.90178571,10.32886905,92.07043651
1260,36.12301587,54.60714286,19.91666667,92.42857143
1261,37.36825397,56.28571429,19.80952381,90.5
1262,41.28571429,60.14285714,18.85714286,89.16071429
1263,39.85714286,58.57142857,20.78571429,88.71428571
1264,39.41428571,57.81428571,22.91428571,89.26190476
1265,37.78571429,56.07142857,22.64285714,90.35714286
1266,33,51,17.85714286,92
1267,32.15228175,50.66964286,16.1860119,91.45238095
1270,40.42857143,58,26.28571429,91.58928571
1272,37.8952381,53.38095238,23.17142857,91.28571429
1273,26.28571429,44.42857143,10.28571429,91.85119048
1275,29.42840608,48.59821429,12.33382937,91.74404762
1276,33.29960317,52.46428571,16.38690476,91.48809524
1277,35.29087302,54.45714286,18.24166667,92.01865079
1278,36.57142857,54.42857143,22.66666667,91.85714286
1280,41.28571429,60.14285714,18.85714286,88.71428571
1281,37.28571429,57.28571429,20.14285714,88.71428571
1282,36.14285714,54.57142857,19.85714286,92.42857143
1283,36.14285714,54.57142857,19.85714286,92.42857143
1284,36.14285714,56.14285714,20.14285714,92.28571429
1285,36.02380952,54.78571429,20.21428571,90.35714286
1286,40.42857143,58,26.28571429,90.80208333
1287,41.71428571,59.14285714,24.71428571,88.8968254
1290,33.95238095,52.04761905,18,92
1291,40.42857143,58,26.28571429,92
1292,34.78571429,56,15.07142857,92.14285714
1293,26.28571429,44.42857143,10.28571429,92
1315,17.85714286,39.85714286,-0.571428571,98
1380,28.0952381,49.57142857,7.714285714,94.85714286
1381,27.95395172,48.34077381,9.177827381,92.75
1382,21.71428571,44.37142857,1.057142857,94.42857143
1383,24.42857143,48.85714286,1.428571429,91.14222222
1384,44,60.28571429,29.42857143,87.57142857
1401,15.85714286,41.42857143,-7.142857143,87.85714286
1402,19.44142857,46.06409524,-3.710761905,88.79555556
1407,38.85714286,56.42857143,23.42857143,86.71428571
1415,10.93915344,41.03439153,-13.11111111,95.31428571
1419,18.42857143,47.28571429,-7.857142857,94.07142857
1421,11.46759259,37.4021164,-10.08531746,94.44070106
1427,18.25,39.42857143,-0.035714286,89.65515873
1430,12.71428571,35.71428571,-6.571428571,92.64365079
1435,23.78571429,43.14285714,6.5,86.66666667
1438,9.791666667,32.95238095,-12.76785714,94.39047619
1439,11.26421958,36.88624339,-12.01686508,96.87380952
1440,10.84285714,42.15714286,-14.57142857,92.82857143
1441,12.89571429,42.19228571,-11.418,90.67238095
1442,5.926190476,35.60142857,-19.15698413,93.4102381
1443,11.35,38.80428571,-12.51857143,91.99047619
1444,6.4225,35.9362619,-19.58594444,94.99285714
1445,4.30297619,35.1575,-21.78686508,93.12857143
1446,18.42857143,41.28571429,-11.71428571,94.64285714
1447,8.904761905,35.67857143,-18.92857143,97
1452,10.46428571,35.23744898,-13.44034014,94.71416667
1460,7.238095238,33.66666667,-19.42857143,97.5047619
1461,18.42857143,44.42857143,-5.714285714,97.8
1462,5.714285714,39,-19.71428571,97.8
1463,23.11428571,45.78857143,2.020952381,91.42666667
1465,16.25857143,39.73781633,-6.116557823,93.8852381
1466,6.874404762,34.32892857,-17.49162698,93.81785714
1470,7.428571429,35.42857143,-17.85714286,93.42857143
1471,8.410714286,36.6547619,-19.05357143,95.61428571
1472,12.37003968,38.12443311,-15.98526077,94.85809524
1473,13.19047619,39.28571429,-15.28571429,95.55504762
1480,29.57142857,54.57142857,7.428571429,87.85714286
1481,28.13571429,50.51857143,7.933809524,88.67809524
1482,17.64285714,46.78571429,-6.142857143,92.82857143
1484,13.47486772,37.48677249,-6.694444444,92.79505291
1485,9.46031746,37.31746032,-13.47619048,96.08634921
1486,20.14285714,36,0.857142857,90.42857143
1487,9.952380952,37.23809524,-14.14285714,97.8
1488,4.428571429,36.42857143,-24.14285714,94.89642857
1489,-3.142857143,34,-30.28571429,92.82857143
1490,9.571428571,34,-14.66666667,95.28571429
1491,4.571428571,32.28571429,-18.28571429,94.53311508
1492,11.17460317,38.46031746,-15.38095238,97.00634921
1493,12.42857143,39.85714286,-16,96.30714286
1494,6,35.42857143,-20,95.61428571
1495,6.5,34.61904762,-22.07142857,94.52142857
1496,8.714285714,36.71428571,-18.14285714,94.96714286
1497,9.146825397,35.21201814,-18.79818594,94.96428571
1498,2.714285714,30.14285714,-25.28571429,94.66247619
1499,6.141921769,33.73139213,-19.82047538,93.42857143
1715,-5.733333333,20.9047619,-32.24285714,92.41587302
1730,-6.142857143,19.92857143,-32.85714286,95.71428571
1737,-38.82857143,-12.8,-64.08571429,93.04761905
1760,-0.328571429,25.65714286,-27.11428571,94.25396825
1761,-1.142857143,23.85714286,-28.42857143,91.95238095
1762,-14.53968254,13.57142857,-41.28571429,91.88888889
1763,-11.19047619,16.14285714,-38.07142857,91.9047619
1764,-0.333333333,27.23809524,-27.85714286,93.36507937
1765,-4.571428571,19.28571429,-31.57142857,99
1766,-8.285714286,16.71428571,-32.71428571,92.42857143
1780,-1.142857143,23.85714286,-28.42857143,91.95238095
1781,5.571428571,34.14285714,-21.42857143,95.31746032
1782,-5.571428571,21.14285714,-32.28571429,92.57142857
1783,-24.14285714,7.857142857,-53.07142857,91.33333333
1784,-7.714285714,20.57142857,-34.14285714,92.42857143
1785,7.857142857,37.28571429,-21,95.71428571
1814,2.098809524,26.61521164,-24.53833333,95.6385582
1860,4.428571429,29.42857143,-23,97
1861,3.807142857,27.69126984,-23.48666667,94.94047619
1862,-1.142857143,23.85714286,-27.71428571,97
1863,-6.483333333,18.76428571,-29.92380952,93.54761905
1864,-10.14285714,14.14285714,-30.42857143,93.87301587
1880,2.428571429,26.71428571,-23.71428571,94.85714286
1881,2.428571429,26.71428571,-23.60047619,94.89880952
1882,5.19047619,28.52380952,-22.66666667,92.28571429
1883,0.642857143,25.28571429,-25.71428571,95.13492063
1884,-3.138690476,21.36964286,-27.23095238,95.34920635
1885,-9.142857143,14.71428571,-29.57142857,97.85714286
1904,-9.142857143,14.71428571,-29.57142857,97.00529101
1907,-1.886243386,23.06481481,-25.53042328,96.57671958
1960,-2.419642857,24.25595238,-30.69047619,96.67460317
1961,-1.214285714,24.14285714,-25.64285714,96.66502646
1962,-1.30952381,23.5952381,-24.76190476,95.58370536
1980,6.714285714,33.57142857,-21.71428571,96.40248677
1981,3.714285714,28.85714286,-21.42857143,96.14285714
1982,-2.246031746,22.38888889,-25.25396825,96.14285714
1983,-9.142857143,14.71428571,-29.57142857,97.01587302
1984,-2.794642857,22.83928571,-29.07142857,96.51587302
2021,-23.21258503,3.697845805,-46.32454649,92.3031994
2023,-48.35714286,-21.35714286,-73.03571429,96
2026,-15.03741497,10.13945578,-35.4829932,89.03571429
2029,-17,8.428571429,-38.57142857,90.99776786
2031,-28.48333333,-0.797619048,-51.80714286,93.03187004
2034,-47.03452381,-17.90674603,-73.31388889,93.0952381
2039,-66.37142857,-39.51428571,-98.28571429,86.57142857
2061,-8.164469955,16.74695295,-29.44756236,94.96077216
2062,-38.95238095,-7.80952381,-64.14285714,95
2080,-13.14285714,14.71428571,-33.85714286,92.09821429
2081,-13.75510204,10.34693878,-33.44897959,87.85714286
2082,-12.04591837,13.8962585,-32.65986395,91.83590443
2083,-6.928571429,18.88095238,-28.9047619,94.04910714
2084,-0.714285714,23.04761905,-23.95238095,96
2085,-14.35714286,11.64285714,-34.42857143,90.21428571
2101,-20.85714286,6.571428571,-49.85714286,92.57142857
2104,-6.261904762,19.63293651,-29.56349206,94.04910714
2121,-32.28571429,-4.142857143,-58.57142857,93.71428571
2132,-31.84821429,-7.258928571,-56.21428571,93.35714286
2161,-41.03571429,-15.17857143,-63.89285714,93.28571429
2180,2,27.85714286,-32.28571429,93.14285714
2181,-4.261904762,21.88888889,-31.53968254,94.26594388
2182,-4.857142857,25.57142857,-38.71428571,94.34821429
2183,-27.28571429,3.714285714,-55.28571429,94.25
2184,-22.46428571,5.392857143,-47.78571429,97.42857143
2260,-49.28571429,-24.71428571,-75.85714286,94.28571429
2262,-16.85714286,3.857142857,-39.57142857,92.21428571
2280,-7.428571429,16.42857143,-33.14285714,78.64285714
2281,-14.60714286,5.464285714,-37.32142857,88.42857143
2282,-22.28571429,4.428571429,-48.71428571,47.71428571
2283,-50.42857143,-24.5,-81.57142857,96
2284,-22.37142857,1.571428571,-51,90.28571429
2303,-58.85714286,-30,-91.28571429,96.85714286
2305,-60.14285714,-26.71428571,-93.14285714,91
2309,-55.78571429,-31.60714286,-87.89285714,89.85714286
2313,-56.57142857,-31.38095238,-91.5,91.25
2321,-49,-20.72727273,-85.51948052,71.14285714
2326,-60.53571429,-39.57142857,-87.28571429,85.28571429
2361,-79.66666667,-47.84126984,-113.4126984,91
2380,-32.11428571,-13.25714286,-57.54285714,90.85
2401,-3,19.28571429,-28.28571429,90.85714286
2403,-36.98518519,-8.899470899,-71.62698413,93.88571429
2404,-46.61904762,-16.33333333,-86.14285714,97.71428571
2409,-19.625,9.553571429,-53.80357143,90.28571429
2417,-68.28571429,-30.57142857,-114.7142857,93.51428571
2418,-82.85714286,-41,-125.1428571,95.71428571
2421,-78.63265306,-49.51020408,-116.2857143,95.14285714
2422,-110.1428571,-69.5,-156.6428571,94
2425,-63.17176871,-34.30017007,-99.96173469,93.27678571
2460,-23.34920635,4.603174603,-57.57142857,93.68571429
2462,-81.44897959,-50.36734694,-121.3469388,91.14285714
2463,-64.23809524,-30.95238095,-105.4285714,94.71428571
2480,-20.42857143,10.85714286,-58.28571429,92.28571429
2481,-62.33333333,-31.57142857,-101.3333333,95.85714286
2482,-18.82142857,8.25,-49.32142857,88.28571429
2505,-96.37142857,-53.34285714,-152.6,90
2506,-101.4047619,-63.57142857,-150.4761905,97.28571429
2510,-124.4285714,-73.81632653,-176.9795918,89.71428571
2513,-77.71428571,-38.71428571,-115.8571429,89.42857143
2514,-14.85714286,12.42857143,-45.85714286,90.78571429
2518,-68.92857143,-21.14285714,-118.6428571,90
2521,-89.14285714,-37.59183673,-137.122449,90.78571429
2523,-119.0769231,-60.47252747,-168.043956,87.35714286
2560,-87.57142857,-48.28571429,-145,88.71428571
2580,-54.92857143,-9.25,-99.85714286,88.57142857
2581,-54.42857143,-16.71428571,-96.57142857,88.89285714
2582,-111.1428571,-61.28571429,-165.5714286,87.57142857
2583,-38.14285714,-3.5,-83.78571429,95.14285714
2584,-101.8761905,-56.02857143,-145.2,83.54285714
