kommun,tmean,tmax,tmin,humidity
1275,46.40922619,59.82556217,30.02232143,92.58928571
1276,51.33928571,64.65277778,34.83928571,92.32142857
1277,54.76785714,68.06031746,37.56071429,92.29880952
1278,53.85714286,66.42857143,37.71428571,91.85714286
1280,60.57142857,73.28571429,45.28571429,90.71428571
1281,56.42857143,71,41.85714286,90.71428571
1282,55.85714286,69,38.14285714,92.42857143
1283,55.85714286,69,38.14285714,92.42857143
1284,54.71428571,68.57142857,37.57142857,92.28571429
1285,53.28571429,66.72619048,37.92857143,91.78571429
1286,55.42857143,67.85714286,39,92.07589286
1287,57.14285714,69.14285714,42.71428571,90.83333333
1290,48.54761905,61.76190476,32.38095238,92.85714286
1291,55.42857143,67.85714286,39,92.85714286
1292,56.21428571,69.78571429,38.64285714,92.14285714
1293,40.85714286,53.85714286,24.71428571,92.85714286
1315,39.28571429,52.14285714,21,94.14285714
1380,50.85714286,66,33,91.76190476
1381,47.11235119,61.29208003,30.09747024,91.61904762
1382,42.51428571,56.68571429,24.48571429,90.42857143
1383,45.85714286,61.85714286,25.14285714,89.25079365
1384,53.28571429,66.14285714,38.85714286,88
1401,35,51,14.14285714,85.14285714
1402,40.96647619,56.55371429,20.72066667,85.95555556
1407,49.85714286,62.57142857,34.42857143,86.71428571
1415,40.02116402,56.33597884,20.63756614,91.14285714
1419,44.28571429,59.14285714,27.42857143,90.14285714
1421,36.51256614,53.0707672,19.41798942,89.93452381
1427,37.53571429,54.53571429,21.85714286,85.82142857
1430,35,52.14285714,18.71428571,88.07142857
1435,40.07142857,56.92857143,25,83.57142857
1438,33.45833333,49.29166667,18.69047619,89
1439,36.41236772,52.11739418,20.68386243,91.64285714
1440,40.65714286,56.5,20.92857143,89.14285714
1441,38.47085714,54.08971429,18.73342857,87.58095238
1442,31.99428571,46.98285714,13.65888889,90.00238095
1443,34.41142857,49.52,15.59571429,89.33333333
1444,34.93780952,50.61104762,16.10723016,89.92857143
1445,33.35571429,48.96,14.29805556,88.42857143
1446,34.57142857,47.71428571,21.14285714,94.42857143
1447,28.97619048,43.38095238,13.78571429,93.85714286
1452,30.59,45.18785714,13.61697279,93.57380952
1460,34.04761905,48.95238095,19.9047619,91.28571429
1461,43.57142857,58.57142857,28.42857143,93.14285714
1462,39.14285714,55.85714286,18.85714286,93.14285714
1463,41.07428571,55.65142857,22.85904762,89.32380952
1465,35.60771429,49.891,18.06857823,91.4952381
1466,31.21285714,46.53142857,12.83138889,89.39285714
1470,33.14285714,49.42857143,12.57142857,87.71428571
1471,31.95833333,46.74404762,15.02380952,90.42857143
1472,30.6875,44.11904762,16.41411565,93.63333333
1473,32.33333333,46.0952381,17.57142857,93.00666667
1480,49.42857143,64.57142857,29.28571429,85.14285714
1481,44.69714286,59.34142857,26.28619048,86.90238095
1482,44.28571429,60.21428571,24.07142857,89.14285714
1484,36.39021164,53.20502646,19.85185185,88.44047619
1485,36.63492063,52.93650794,18.98412698,91.42857143
1486,40.14285714,56.28571429,24.71428571,83.57142857
1487,35.76190476,50.80952381,19.38095238,93.14285714
1488,37.57142857,53,18.71428571,90.48809524
1489,32.85714286,48.85714286,13.71428571,89.14285714
1490,28.71428571,42.57142857,11.66666667,93.71428571
1491,31,47.14285714,13.42857143,92.43095238
1492,37.15873016,52.22222222,22.82539683,91
1493,34.85714286,50,18.42857143,92.14285714
1494,34.85714286,50.85714286,15.57142857,90.42857143
1495,30.54761905,45.54761905,12.95238095,89.07142857
1496,27.57142857,40.57142857,13.14285714,90.97142857
1497,28.27380952,42.0952381,13.79931973,95.5
1498,24.42857143,39,9.857142857,92.8752381
1499,29.3637415,44.40414966,12.34738986,87.71428571
1715,23.74761905,38.00952381,12.10952381,85.75555556
1730,25.14285714,40,12.85714286,88.57142857
1737,3.314285714,16.2,-6.428571429,87.29761905
1760,24.24285714,37.7,10.2,90.0994709
1761,25,38.71428571,12.71428571,85.42857143
1762,17.22222222,30.9047619,5.698412698,85.76719577
1763,19.16666667,32.85714286,7.452380952,85.68253968
1764,28.14285714,42.9047619,15.80952381,86.33333333
1765,24.71428571,39.14285714,11.14285714,92.14285714
1766,20.85714286,34.71428571,10,86.33333333
1780,25,38.71428571,12.71428571,85.42857143
1781,32,46.42857143,16.14285714,91.04761905
1782,22.28571429,36,9.714285714,85.57142857
1783,11.64285714,25.14285714,-0.357142857,85.28571429
1784,25.57142857,40.85714286,14.57142857,85
1785,33.85714286,49.14285714,20.14285714,88.57142857
1814,15.8489418,29.16560847,2.748452381,95.30859788
1860,16.71428571,31,3,93.85714286
1861,15.30793651,29.20793651,2.850952381,95.16666667
1862,24.42857143,37,9,93.85714286
1863,14.21904762,26.97380952,1.235714286,90.51904762
1864,9.714285714,21.85714286,-2,92.16825397
1880,10.57142857,23.71428571,-2.142857143,98.14285714
1881,10.57142857,23.71428571,0.354047619,96.6547619
1882,15.85714286,30.0952381,2.142857143,95
1883,17.5,30.35714286,3.428571429,94.17301587
1884,11.85833333,24.47559524,-1.155357143,94.50873016
1885,5.142857143,16.85714286,-7.142857143,95.2
1904,5.142857143,16.85714286,-7.142857143,94.43333333
1907,13.01587302,27.17460317,-1.477513228,94.09761905
1960,14.73214286,28.91666667,-0.267857143,92.7952381
1961,14.42857143,29.21428571,-0.785714286,93.69047619
1962,14.14285714,29.07142857,-1.238095238,93.60825893
1980,23.71428571,41.57142857,5.571428571,92.73095238
1981,17.42857143,32.42857143,2.571428571,93.85714286
1982,12.23809524,26.11904762,-1.936507937,93.85714286
1983,5.142857143,16.85714286,-7.142857143,94.24285714
1984,11.98214286,25.46428571,-2.017857143,94.73333333
2021,-0.958049887,14.13435374,-15.39087302,91.23697917
2023,-22.42857143,-6.642857143,-36.25,92.57142857
2026,3.585034014,18.47278912,-11.35714286,93.39285714
2029,2.428571429,19.57142857,-13.85714286,93.52901786
2031,-10.53809524,7.695238095,-28.33333333,93.60553075
2034,-25.33095238,-6.044444444,-43.8968254,93.95238095
2039,-37.68571429,-16.68571429,-58,92.21428571
2061,8.770620748,22.35756803,-5.216021825,93.33469742
2062,-18.04761905,-1.666666667,-33.80952381,91.57142857
2080,7.285714286,25.85714286,-11.71428571,93.15178571
2081,1.897959184,16.7755102,-13.42857143,96
2082,6.593537415,22.1462585,-9.482142857,93.3124752
2083,10.76190476,26.88095238,-6,93.29017857
2084,14.23809524,27.9047619,-0.285714286,93.42857143
2085,6.428571429,19.07142857,-6.785714286,90.78571429
2101,0,19.71428571,-17,89.57142857
2104,11.00396825,27.06746032,-5.446428571,93.29017857
2121,-18.42857143,2.571428571,-40.42857143,93.42857143
2132,-10.27678571,7.3125,-24.20535714,94.23809524
2161,-25.92857143,-7.857142857,-41.85714286,96
2180,15.85714286,30.28571429,4.428571429,91.28571429
2181,11.73015873,27.62698413,-3.785714286,92.51211735
2182,7,26.42857143,-10.14285714,92.47321429
2183,-5.428571429,11.28571429,-19.14285714,93.60714286
2184,-2.821428571,17.78571429,-17.14285714,95.42857143
2260,-11.57142857,6.428571429,-25,91.85714286
2262,1.571428571,15.28571429,-11.57142857,94.47619048
2280,5.142857143,18.28571429,-7.571428571,94.36507937
2281,-0.785714286,12.89285714,-12.82142857,93.66666667
2282,-7,5.571428571,-24.28571429,93.33333333
2283,-9.904761905,2.69047619,-23.19047619,95.28571429
2284,-5.628571429,8.8,-20.4,92.07142857
2303,-15.57142857,3.285714286,-34.28571429,95.71428571
2305,-30.14285714,-9,-50,93.14285714
2309,-40.5,-20.42857143,-61.03571429,95.14285714
2313,-30.19047619,-12.45238095,-49.16666667,94.5
2321,-48.88311688,-21.1038961,-78.61038961,84.28571429
2326,-57.28571429,-30,-84.60714286,94.64285714
2361,-46.80952381,-22.34920635,-71.58730159,94.28571429
2380,-29.02857143,-7.742857143,-49.77142857,94.62857143
2401,1.285714286,18.57142857,-14.57142857,92.28571429
2403,-19.32962963,-3.115343915,-35.73862434,95.3
2404,-31.47619048,-14.9047619,-46.80952381,97.57142857
2409,-14.44642857,4.303571429,-37.55357143,89.92857143
2417,-45.14285714,-26.28571429,-65.71428571,95.11428571
2418,-46.14285714,-27.35714286,-65.78571429,97.85714286
2421,-45.59183673,-21.6122449,-74.48979592,97.14285714
2422,-56.28571429,-28.5,-82.64285714,96
2425,-29.25,-13.38945578,-46.22363946,94.35119048
2460,-14.77777778,3.031746032,-33.98412698,94.39642857
2462,-49.28571429,-30.2244898,-69.48979592,91.04761905
2463,-27.61904762,-13.57142857,-43.04761905,96.57142857
2480,-14.14285714,5.428571429,-40.57142857,92.42857143
2481,-37.76190476,-20.61904762,-55.61904762,98
2482,-14.75,3.178571429,-34.53571429,87.42857143
2505,-61.25714286,-31.77142857,-95.25714286,94.71428571
2506,-50.61904762,-31.23809524,-71.28571429,94.14285714
2510,-71.24489796,-42.06122449,-108.8571429,93.57142857
2513,-44.14285714,-26,-69.57142857,90.14285714
2514,-18.57142857,1.714285714,-39,91.48809524
2518,-40.57142857,-22.35714286,-61.85714286,90.85714286
2521,-66.53061224,-40.10204082,-101.9591837,93.46428571
2523,-70.17582418,-41.10989011,-110.9010989,91.02857143
2560,-70.57142857,-27.71428571,-122.1428571,91.85714286
2580,-46.89285714,-18.78571429,-76.14285714,90.66666667
2581,-42.42857143,-15.57142857,-73.14285714,91.16666667
2582,-75,-34.71428571,-124,90
2583,-24.35714286,-3.642857143,-47.21428571,94.28571429
2584,-82.11428571,-48.80952381,-121.2952381,89.11428571
