kommun,tmean,tmax,tmin,humidity
1461,50.28571429,83.85714286,21.85714286,92.85714286
1462,44.14285714,85.14285714,12.85714286,92.85714286
1463,47.80952381,76.90285714,23.74857143,90.22857143
1465,39.62380952,72.26730612,13.30379592,92.88452381
1466,36.44146825,68.81047619,11.18821429,92
1470,39.14285714,72.14285714,14.85714286,91.71428571
1471,41.77380952,71.79761905,19.14285714,92.28571429
1472,43.26190476,69.88321995,22.79081633,94.47619048
1473,45.66666667,72.42857143,24.47619048,94.37380952
1480,55.28571429,85,30.42857143,87.14285714
1481,54.38095238,80.40428571,33.15142857,87.7
1482,49.71428571,85.07142857,21.64285714,90
1484,40.19179894,70.42063492,15.63227513,89.2388448
1485,40.68253968,75.61904762,12.82539683,92.01216931
1486,56.28571429,76.57142857,40,86.14285714
1487,41.47619048,75.85714286,13.47619048,92.85714286
1488,38.14285714,78.85714286,7.857142857,91.41666667
1489,34.71428571,74.28571429,6.285714286,90
1490,33.61904762,64.85714286,9.714285714,93.71428571
1491,36.71428571,67.57142857,9.571428571,93.54975198
1492,38.82539683,73.77777778,9.873015873,94.65079365
1493,48.28571429,76.85714286,24,93.85714286
1494,42.76190476,75.23809524,17.23809524,92.28571429
1495,32.33333333,65.0952381,8.476190476,92
1496,43.71428571,70,26.85714286,93.03571429
1497,38.66666667,66.67573696,17.2585034,95.32142857
1498,30.57142857,61.71428571,7.857142857,93.98571429
1499,36.37599206,67.23531584,12.85876336,91.71428571
1715,23.9047619,61.3952381,-2.261904762,92.61428571
1730,21.57142857,60.35714286,-7.714285714,95.5
1737,6.428571429,45.48571429,-20.82857143,92.53571429
1760,32.2,63.8,9.3,93.22354497
1761,32.85714286,63.71428571,9,91.85714286
1762,16.92063492,54.92063492,-9.063492063,92.49206349
1763,20.9047619,57.11904762,-4.547619048,92.33333333
1764,28.04761905,65.28571429,0.952380952,93.30952381
1765,23.14285714,56.57142857,-7.142857143,98.42857143
1766,17.71428571,56.71428571,-8.428571429,93
1780,32.85714286,63.71428571,9,91.85714286
1781,37,72.85714286,10.85714286,94.23809524
1782,23.71428571,62,-2.571428571,91.57142857
1783,12.14285714,50.92857143,-14.21428571,92.14285714
1784,20,64.14285714,-8.285714286,92.57142857
1785,31.28571429,68,2.142857143,95.5
1814,34.44933862,58.94199735,14.78357143,94.6739418
1860,35.42857143,59,14.85714286,95.42857143
1861,35.5531746,59.36626984,15.46761905,94.3452381
1862,33.57142857,61.14285714,14.71428571,95.42857143
1863,26.91428571,56.7047619,4.883333333,92.2202381
1864,25.28571429,51.57142857,3.428571429,92.43650794
1880,34.14285714,57.42857143,14.28571429,94.42857143
1881,34.14285714,57.42857143,14.87666667,94.38690476
1882,34.9047619,58.28571429,15.61904762,94.71428571
1883,33.85714286,59.28571429,14.5,94.02579365
1884,30.22857143,56.3547619,9.95297619,93.52579365
1885,26,52,6.142857143,93.42857143
1904,26,52,6.142857143,92.8968254
1907,34.47619048,59.79100529,14.48677249,92.68253968
1960,34.68452381,60.97916667,13.47321429,91.78571429
1961,35.07142857,60.42857143,15.35714286,92.50412698
1962,37.78571429,62.95238095,17.11904762,92.81361607
1980,44.14285714,68.85714286,24.57142857,92.13936508
1981,40.78571429,65.35714286,20.21428571,92.57142857
1982,34.85714286,60.1031746,14.49206349,92.57142857
1983,26,52,6.142857143,92.69047619
1984,32.83928571,58.47321429,12.16964286,92.85714286
2021,18.79251701,51.96088435,-6.945294785,91.37797619
2023,0.428571429,39.07142857,-28.67857143,92.42857143
2026,24.5170068,54.26530612,0.840136054,91.70535714
2029,26.42857143,57.14285714,-1.857142857,91.47321429
2031,21.1547619,50.33095238,-3.642857143,92.45072751
2034,12.05357143,41.7265873,-13.75396825,91.79365079
2039,-0.457142857,35.88571429,-29.85714286,90.85714286
2061,29.24936224,56.05637046,8.153663549,92.69254889
2062,17.23809524,47.71428571,-7.904761905,89.42857143
2080,32.42857143,60.57142857,8,93.00892857
2081,26.69387755,54.08163265,5.87755102,91.75
2082,28.6377551,56.89540816,6.356292517,92.43047406
2083,35,61.35714286,13.04761905,93.04017857
2084,37.57142857,62.14285714,18.0952381,93.07142857
2085,20.42857143,51.57142857,-1.5,91.66071429
2101,23.28571429,52.28571429,-1.571428571,91.42857143
2104,35.14583333,61.36607143,12.88789683,93.04017857
2121,15.57142857,48.71428571,-7.857142857,95
2132,22.61607143,45.44047619,-0.657738095,93.67857143
2161,14.10714286,37.51190476,-8.595238095,94
2180,40.57142857,63.28571429,17.57142857,89.42857143
2181,35.58333333,61.39285714,12.40873016,92.30293367
2182,35.57142857,59.42857143,7.142857143,92.42857143
2183,23.57142857,52.71428571,-8.428571429,93.85714286
2184,31.78571429,56.35714286,7.714285714,95
2260,16.85714286,43.57142857,-10.71428571,95.71428571
2262,27.42857143,51.57142857,2.857142857,94.28571429
2280,28.71428571,48.85714286,8.285714286,95.14285714
2281,27.71428571,44.32142857,8.964285714,90
2282,14.28571429,37.85714286,-10.85714286,92.57142857
2283,9.738095238,34.28571429,-12.26190476,98.57142857
2284,17.42857143,35.28571429,-4.6,90.71428571
2303,15.57142857,36.42857143,-7.714285714,97.71428571
2305,10.42857143,34.14285714,-18.57142857,93.28571429
2309,6.357142857,26.21428571,-15.39285714,93.57142857
2313,7,28.33333333,-13.95238095,95.03571429
2321,8.012987013,31.81818182,-17.4025974,75.33333333
2326,-2.678571429,20.32142857,-28.92857143,92.57142857
2361,-4.285714286,31.34920635,-34.87301587,91.95238095
2380,22.28571429,40.14285714,3.714285714,94.43571429
2401,23.71428571,40.42857143,0.142857143,90.85714286
2403,6.613756614,23.81481481,-14.24021164,94.81428571
2404,-4.238095238,11.0952381,-20.52380952,96.5
2409,11.28571429,29.53571429,-12.39285714,88.8452381
2417,-12.14285714,4.142857143,-30.85714286,94.14571429
2418,-11.14285714,3.857142857,-28.14285714,97.71428571
2421,-8.591836735,10.73469388,-30.91836735,97.07142857
2422,-16.5,1.857142857,-40.14285714,98.85714286
2425,0.725340136,21.8622449,-20.20493197,96.00892857
2460,10.06349206,27.98412698,-14.36507937,93.35833333
2462,-10.26530612,9.87755102,-32.65306122,91.71428571
2463,-3.571428571,14.95238095,-21.95238095,98.71428571
2480,10.71428571,32.42857143,-22.71428571,91.26190476
2481,-3.714285714,13.14285714,-24.14285714,97.28571429
2482,11.85714286,26.64285714,-2.071428571,86.42857143
2505,-17.57142857,1.457142857,-39.28571429,92.8
2506,-14.14285714,6.595238095,-41.83333333,96.57142857
2510,-31.34693878,-4.734693878,-61,95.85714286
2513,-20.28571429,0.285714286,-48.85714286,91.28571429
2514,10.71428571,30.42857143,-9.857142857,92.25
2518,-31.07142857,-5.285714286,-70.5,91.42857143
2521,-36.24489796,-13.12244898,-67.26530612,94.97619048
2523,-35.94505495,-9.494505495,-65.97802198,92.72857143
2560,-9.285714286,10,-29,94.28571429
2580,-7.107142857,14.85714286,-33.46428571,92.42857143
2581,-4.428571429,13.28571429,-21.42857143,91.48571429
2582,-20.57142857,0.857142857,-46.57142857,91.71428571
2583,-11.78571429,10.5,-44.07142857,93.85714286
2584,-39.0952381,-11.41904762,-72.11428571,87.77142857
