kommun,tmean,tmax,tmin,humidity
1380,35.14285714,49.71428571,25.57142857,94.33333333
1381,34.22478505,47.76380622,24.2255291,93.56547619
1382,29.45714286,43.42857143,18.28571429,94.85714286
1383,33.42857143,45,23,92.73492063
1384,46.42857143,54.71428571,39.14285714,90.5
1401,25.85714286,39.71428571,12,89.14285714
1402,31.90771429,45.05761905,18.66285714,90.03015873
1407,44.85714286,52.85714286,37.85714286,90.42857143
1415,32.29100529,45.54232804,17.17989418,96.10714286
1419,37,47.71428571,22.57142857,94.94642857
1421,31.76653439,44.9239418,18.84193122,95.80820106
1427,35.96428571,48.46428571,25.17857143,92.03968254
1430,32.85714286,46.28571429,21.14285714,94.50793651
1435,39.07142857,50.64285714,29.21428571,89.57142857
1438,30.61309524,43.43452381,18.14880952,96.04761905
1439,31.03339947,43.79199735,18.59093915,97.9047619
1440,30.85714286,44.41428571,15.74285714,93.78571429
1441,27.866,41.60142857,13.27428571,91.8047619
1442,19.17349206,33.72142857,3.558730159,94.1172619
1443,22.75857143,36.73571429,8.342857143,93.16666667
1444,24.37105556,39.34607143,10.2531746,94.99107143
1445,21.04575397,36.01607143,5.742063492,93.25
1446,27.57142857,39.71428571,13.85714286,99.28571429
1447,22.44047619,34.33333333,9.761904762,99.42857143
1452,19.46690476,32.38979592,6.275680272,95.38333333
1460,28.66666667,41.52380952,14.52380952,98.71428571
1461,35.42857143,47,25.14285714,98.42857143
1462,30.28571429,44,13,98.42857143
1463,30.4152381,42.8,19.03809524,92.84761905
1465,23.80566667,37.22326531,11.25982993,94.59047619
1466,19.05527778,33.7875,4.865873016,93.8125
1470,21.14285714,37.28571429,7.142857143,92.71428571
1471,21.66666667,36.64285714,8.821428571,95.57142857
1472,22.7202381,35.84991497,10.15206916,97.53809524
1473,24.61904762,37.61904762,11.9047619,97.85904762
1480,42,53.85714286,30.71428571,89.14285714
1481,36.1752381,47.77142857,25.22380952,90.40833333
1482,36.14285714,48.92857143,21.85714286,93.78571429
1484,33.08862434,46.1494709,21.00132275,94.54100529
1485,30.44444444,43.6984127,16.68253968,97.07539683
1486,39.42857143,49.85714286,31.28571429,91.28571429
1487,28.19047619,40.80952381,15.9047619,98.42857143
1488,28,42,13.57142857,95.44494048
1489,17.85714286,33.28571429,-0.428571429,93.78571429
1490,16.9047619,31.14285714,2.761904762,96.57142857
1491,19,33,6,94.97708333
1492,30.93650794,43.6031746,16.79365079,98.33333333
